run_id,date,report_id,status,duration_minutes,sla_met,rows_processed,failure_reason
RUN-RPT029-019,2026-04-09,RPT029,Succeeded,37.4,Yes,210669,none
RUN-RPT029-020,2026-04-10,RPT029,Failed,86.7,No,368187,source delay
RUN-RPT029-021,2026-04-11,RPT029,Succeeded,86.2,No,836253,none
RUN-RPT029-022,2026-04-12,RPT029,Failed,47.1,No,511272,none
RUN-RPT029-023,2026-04-13,RPT029,Succeeded,53.9,Yes,515866,none
RUN-RPT029-024,2026-04-14,RPT029,Warning,36.4,Yes,81115,none
RUN-RPT029-025,2026-04-15,RPT029,Succeeded,56.3,Yes,900372,none
RUN-RPT029-026,2026-04-16,RPT029,Warning,21.7,Yes,874588,none
RUN-RPT029-027,2026-04-17,RPT029,Warning,28.4,Yes,868349,none
RUN-RPT029-028,2026-04-18,RPT029,Succeeded,10.7,Yes,833653,none
RUN-RPT029-029,2026-04-19,RPT029,Succeeded,67.3,Yes,295036,none
RUN-RPT029-030,2026-04-20,RPT029,Succeeded,63.8,Yes,224093,none
RUN-RPT029-031,2026-04-21,RPT029,Warning,12.0,Yes,650456,none
RUN-RPT029-032,2026-04-22,RPT029,Warning,77.8,No,390126,none
RUN-RPT029-033,2026-04-23,RPT029,Warning,51.1,Yes,731831,none
RUN-RPT029-034,2026-04-24,RPT029,Warning,20.1,Yes,129328,none
RUN-RPT029-035,2026-04-25,RPT029,Succeeded,33.0,Yes,632904,none
RUN-RPT029-036,2026-04-26,RPT029,Failed,24.8,No,731402,schema drift
RUN-RPT029-037,2026-04-27,RPT029,Warning,9.9,Yes,859814,none
RUN-RPT029-038,2026-04-28,RPT029,Succeeded,60.8,Yes,55827,none
RUN-RPT029-039,2026-04-29,RPT029,Failed,60.8,No,383620,schema drift
RUN-RPT029-040,2026-04-30,RPT029,Warning,54.1,Yes,673236,none
RUN-RPT029-041,2026-05-01,RPT029,Warning,26.1,Yes,720431,none
RUN-RPT029-042,2026-05-02,RPT029,Failed,53.6,No,224230,gateway timeout
RUN-RPT029-043,2026-05-03,RPT029,Succeeded,73.2,No,166288,none
RUN-RPT029-044,2026-05-04,RPT029,Succeeded,75.1,No,260953,none
RUN-RPT029-045,2026-05-05,RPT029,Succeeded,93.9,No,812709,none
RUN-RPT029-046,2026-05-06,RPT029,Succeeded,62.2,Yes,597024,none
RUN-RPT029-047,2026-05-07,RPT029,Failed,68.6,No,723419,capacity queue
RUN-RPT029-048,2026-05-08,RPT029,Succeeded,87.0,No,141714,none
RUN-RPT029-049,2026-05-09,RPT029,Succeeded,23.2,Yes,458957,none
RUN-RPT029-050,2026-05-10,RPT029,Succeeded,11.4,Yes,130175,none
RUN-RPT029-051,2026-05-11,RPT029,Succeeded,56.1,Yes,293951,none
RUN-RPT029-052,2026-05-12,RPT029,Succeeded,39.1,Yes,118546,none
RUN-RPT029-053,2026-05-13,RPT029,Succeeded,64.9,Yes,867053,none
RUN-RPT029-054,2026-05-14,RPT029,Succeeded,28.1,Yes,403288,none
RUN-RPT029-055,2026-05-15,RPT029,Warning,41.5,Yes,731006,none
RUN-RPT029-056,2026-05-16,RPT029,Succeeded,58.4,Yes,245376,none
RUN-RPT029-057,2026-05-17,RPT029,Succeeded,88.7,No,602711,none
RUN-RPT029-058,2026-05-18,RPT029,Succeeded,70.7,Yes,941307,none
RUN-RPT029-059,2026-05-19,RPT029,Succeeded,72.9,No,947683,none
RUN-RPT030-000,2026-03-21,RPT030,Warning,51.6,Yes,272108,none
RUN-RPT030-001,2026-03-22,RPT030,Succeeded,49.7,Yes,676304,none
RUN-RPT030-002,2026-03-23,RPT030,Succeeded,75.7,No,788820,none
RUN-RPT030-003,2026-03-24,RPT030,Succeeded,79.0,No,934665,none
RUN-RPT030-004,2026-03-25,RPT030,Succeeded,76.8,No,493999,none
RUN-RPT030-005,2026-03-26,RPT030,Warning,78.8,No,184077,none
RUN-RPT030-006,2026-03-27,RPT030,Succeeded,90.5,No,387623,none
RUN-RPT030-007,2026-03-28,RPT030,Succeeded,44.9,Yes,309421,none
RUN-RPT030-008,2026-03-29,RPT030,Succeeded,65.0,Yes,726390,none
RUN-RPT030-009,2026-03-30,RPT030,Warning,52.5,Yes,168557,none
RUN-RPT030-010,2026-03-31,RPT030,Warning,56.6,Yes,817325,none
RUN-RPT030-011,2026-04-01,RPT030,Succeeded,59.3,Yes,787446,none
RUN-RPT030-012,2026-04-02,RPT030,Succeeded,65.9,Yes,920419,none
RUN-RPT030-013,2026-04-03,RPT030,Warning,77.7,No,481935,none
RUN-RPT030-014,2026-04-04,RPT030,Succeeded,50.4,Yes,540047,none
RUN-RPT030-015,2026-04-05,RPT030,Succeeded,41.4,Yes,72535,none
RUN-RPT030-016,2026-04-06,RPT030,Succeeded,46.6,Yes,643798,none
RUN-RPT030-017,2026-04-07,RPT030,Warning,62.0,Yes,346724,none
RUN-RPT030-018,2026-04-08,RPT030,Succeeded,73.2,No,797779,none
RUN-RPT030-019,2026-04-09,RPT030,Succeeded,27.2,Yes,165561,none
RUN-RPT030-020,2026-04-10,RPT030,Failed,9.8,No,99257,none
RUN-RPT030-021,2026-04-11,RPT030,Succeeded,48.0,Yes,612310,none
RUN-RPT030-022,2026-04-12,RPT030,Succeeded,59.8,Yes,279464,none
RUN-RPT030-023,2026-04-13,RPT030,Succeeded,29.6,Yes,206777,none
RUN-RPT030-024,2026-04-14,RPT030,Succeeded,46.1,Yes,323246,none
RUN-RPT030-025,2026-04-15,RPT030,Succeeded,27.3,Yes,351290,none
RUN-RPT030-026,2026-04-16,RPT030,Failed,58.7,No,406006,gateway timeout
RUN-RPT030-027,2026-04-17,RPT030,Succeeded,65.6,Yes,943115,none
RUN-RPT030-028,2026-04-18,RPT030,Succeeded,36.1,Yes,405321,none
RUN-RPT030-029,2026-04-19,RPT030,Succeeded,81.4,No,870085,none
RUN-RPT030-030,2026-04-20,RPT030,Succeeded,13.0,Yes,777063,none
RUN-RPT030-031,2026-04-21,RPT030,Warning,13.7,Yes,306601,none
RUN-RPT030-032,2026-04-22,RPT030,Warning,16.0,Yes,394921,none
RUN-RPT030-033,2026-04-23,RPT030,Warning,10.4,Yes,262546,none
RUN-RPT030-034,2026-04-24,RPT030,Failed,90.1,No,757920,none
RUN-RPT030-035,2026-04-25,RPT030,Warning,81.9,No,241462,none
RUN-RPT030-036,2026-04-26,RPT030,Warning,28.5,Yes,868693,none
RUN-RPT030-037,2026-04-27,RPT030,Succeeded,11.9,Yes,120452,none
RUN-RPT030-038,2026-04-28,RPT030,Succeeded,90.1,No,451828,none
RUN-RPT030-039,2026-04-29,RPT030,Succeeded,80.0,No,925099,none
RUN-RPT030-040,2026-04-30,RPT030,Succeeded,71.2,Yes,34305,none
RUN-RPT030-041,2026-05-01,RPT030,Succeeded,44.2,Yes,567682,none
RUN-RPT030-042,2026-05-02,RPT030,Warning,31.5,Yes,440429,none
RUN-RPT030-043,2026-05-03,RPT030,Succeeded,87.7,No,914713,none
RUN-RPT030-044,2026-05-04,RPT030,Succeeded,90.7,No,375974,none
RUN-RPT030-045,2026-05-05,RPT030,Succeeded,11.6,Yes,886924,none
RUN-RPT030-046,2026-05-06,RPT030,Succeeded,13.6,Yes,842365,none
RUN-RPT030-047,2026-05-07,RPT030,Failed,34.3,No,73146,source delay
RUN-RPT030-048,2026-05-08,RPT030,Succeeded,72.9,No,760110,none
RUN-RPT030-049,2026-05-09,RPT030,Warning,90.1,No,78941,none
RUN-RPT030-050,2026-05-10,RPT030,Warning,21.1,Yes,647591,none
RUN-RPT030-051,2026-05-11,RPT030,Succeeded,77.5,No,853391,none
RUN-RPT030-052,2026-05-12,RPT030,Warning,73.8,No,654434,none
RUN-RPT030-053,2026-05-13,RPT030,Succeeded,12.3,Yes,287136,none
RUN-RPT030-054,2026-05-14,RPT030,Succeeded,81.3,No,412289,none
RUN-RPT030-055,2026-05-15,RPT030,Succeeded,49.1,Yes,896069,none
RUN-RPT030-056,2026-05-16,RPT030,Warning,23.6,Yes,924928,none
RUN-RPT030-057,2026-05-17,RPT030,Succeeded,12.9,Yes,713127,none
RUN-RPT030-058,2026-05-18,RPT030,Succeeded,51.5,Yes,836267,none
RUN-RPT030-059,2026-05-19,RPT030,Succeeded,50.8,Yes,940547,none
RUN-RPT031-000,2026-03-21,RPT031,Warning,53.1,Yes,832927,none
RUN-RPT031-001,2026-03-22,RPT031,Succeeded,77.0,No,607044,none
RUN-RPT031-002,2026-03-23,RPT031,Warning,76.6,No,76213,none
RUN-RPT031-003,2026-03-24,RPT031,Succeeded,56.4,Yes,613090,none
RUN-RPT031-004,2026-03-25,RPT031,Succeeded,76.4,No,389322,none
RUN-RPT031-005,2026-03-26,RPT031,Succeeded,11.7,Yes,438996,none
RUN-RPT031-006,2026-03-27,RPT031,Succeeded,55.7,Yes,948700,none
RUN-RPT031-007,2026-03-28,RPT031,Failed,31.6,No,321764,source delay
RUN-RPT031-008,2026-03-29,RPT031,Succeeded,86.8,No,800866,none
RUN-RPT031-009,2026-03-30,RPT031,Succeeded,92.6,No,820950,none
RUN-RPT031-010,2026-03-31,RPT031,Succeeded,43.2,Yes,573781,none
RUN-RPT031-011,2026-04-01,RPT031,Succeeded,68.9,Yes,85945,none
RUN-RPT031-012,2026-04-02,RPT031,Warning,18.8,Yes,719582,none
RUN-RPT031-013,2026-04-03,RPT031,Succeeded,44.1,Yes,448657,none
RUN-RPT031-014,2026-04-04,RPT031,Warning,84.4,No,63089,none
RUN-RPT031-015,2026-04-05,RPT031,Warning,30.2,Yes,778866,none
RUN-RPT031-016,2026-04-06,RPT031,Succeeded,51.9,Yes,175147,none
RUN-RPT031-017,2026-04-07,RPT031,Warning,88.6,No,418715,none
RUN-RPT031-018,2026-04-08,RPT031,Succeeded,14.8,Yes,64233,none
RUN-RPT031-019,2026-04-09,RPT031,Succeeded,14.8,Yes,248648,none
RUN-RPT031-020,2026-04-10,RPT031,Succeeded,58.2,Yes,722321,none
RUN-RPT031-021,2026-04-11,RPT031,Warning,59.8,Yes,428448,none
RUN-RPT031-022,2026-04-12,RPT031,Succeeded,17.1,Yes,346087,none
RUN-RPT031-023,2026-04-13,RPT031,Succeeded,83.3,No,356109,none
RUN-RPT031-024,2026-04-14,RPT031,Failed,77.3,No,471424,source delay
RUN-RPT031-025,2026-04-15,RPT031,Warning,80.4,No,382761,none
RUN-RPT031-026,2026-04-16,RPT031,Succeeded,17.6,Yes,23708,none
RUN-RPT031-027,2026-04-17,RPT031,Succeeded,87.4,No,205715,none
RUN-RPT031-028,2026-04-18,RPT031,Succeeded,92.7,No,496731,none
RUN-RPT031-029,2026-04-19,RPT031,Warning,54.1,Yes,524664,none
RUN-RPT031-030,2026-04-20,RPT031,Warning,12.0,Yes,529814,none
RUN-RPT031-031,2026-04-21,RPT031,Succeeded,16.0,Yes,855162,none
RUN-RPT031-032,2026-04-22,RPT031,Succeeded,56.1,Yes,331936,none
RUN-RPT031-033,2026-04-23,RPT031,Succeeded,18.2,Yes,29191,none
RUN-RPT031-034,2026-04-24,RPT031,Succeeded,59.5,Yes,134124,none
RUN-RPT031-035,2026-04-25,RPT031,Succeeded,47.4,Yes,799526,none
RUN-RPT031-036,2026-04-26,RPT031,Succeeded,50.2,Yes,223813,none
RUN-RPT031-037,2026-04-27,RPT031,Succeeded,80.1,No,841284,none
RUN-RPT031-038,2026-04-28,RPT031,Succeeded,85.9,No,196863,none
RUN-RPT031-039,2026-04-29,RPT031,Succeeded,11.9,Yes,865389,none
RUN-RPT031-040,2026-04-30,RPT031,Warning,48.5,Yes,637600,none
RUN-RPT031-041,2026-05-01,RPT031,Succeeded,54.4,Yes,113005,none
RUN-RPT031-042,2026-05-02,RPT031,Succeeded,75.4,No,810033,none
RUN-RPT031-043,2026-05-03,RPT031,Succeeded,19.2,Yes,453097,none
RUN-RPT031-044,2026-05-04,RPT031,Succeeded,9.3,Yes,173946,none
RUN-RPT031-045,2026-05-05,RPT031,Succeeded,79.7,No,848605,none
RUN-RPT031-046,2026-05-06,RPT031,Failed,43.1,No,698454,gateway timeout
RUN-RPT031-047,2026-05-07,RPT031,Warning,72.0,Yes,771160,none
RUN-RPT031-048,2026-05-08,RPT031,Succeeded,13.4,Yes,371423,none
RUN-RPT031-049,2026-05-09,RPT031,Succeeded,85.0,No,351488,none
RUN-RPT031-050,2026-05-10,RPT031,Warning,46.1,Yes,807868,none
RUN-RPT031-051,2026-05-11,RPT031,Failed,69.4,No,177041,capacity queue
RUN-RPT031-052,2026-05-12,RPT031,Succeeded,78.1,No,586000,none
RUN-RPT031-053,2026-05-13,RPT031,Succeeded,88.4,No,422499,none
RUN-RPT031-054,2026-05-14,RPT031,Succeeded,12.7,Yes,273296,none
RUN-RPT031-055,2026-05-15,RPT031,Warning,40.7,Yes,215140,none
RUN-RPT031-056,2026-05-16,RPT031,Succeeded,78.4,No,204425,none
RUN-RPT031-057,2026-05-17,RPT031,Succeeded,32.0,Yes,862179,none
RUN-RPT031-058,2026-05-18,RPT031,Succeeded,90.2,No,424019,none
RUN-RPT031-059,2026-05-19,RPT031,Warning,9.6,Yes,604310,none
RUN-RPT032-000,2026-03-21,RPT032,Succeeded,48.3,Yes,880303,none
RUN-RPT032-001,2026-03-22,RPT032,Warning,64.5,Yes,119607,none
RUN-RPT032-002,2026-03-23,RPT032,Succeeded,54.6,Yes,684893,none
RUN-RPT032-003,2026-03-24,RPT032,Succeeded,85.6,No,71365,none
RUN-RPT032-004,2026-03-25,RPT032,Succeeded,46.0,Yes,584139,none
RUN-RPT032-005,2026-03-26,RPT032,Succeeded,33.0,Yes,911019,none
RUN-RPT032-006,2026-03-27,RPT032,Succeeded,78.4,No,46647,none
RUN-RPT032-007,2026-03-28,RPT032,Succeeded,32.1,Yes,254081,none
RUN-RPT032-008,2026-03-29,RPT032,Warning,35.2,Yes,19375,none
RUN-RPT032-009,2026-03-30,RPT032,Warning,61.0,Yes,948699,none
RUN-RPT032-010,2026-03-31,RPT032,Failed,32.0,No,922085,none
RUN-RPT032-011,2026-04-01,RPT032,Succeeded,40.4,Yes,316454,none
RUN-RPT032-012,2026-04-02,RPT032,Succeeded,84.9,No,684320,none
RUN-RPT032-013,2026-04-03,RPT032,Succeeded,35.4,Yes,78487,none
RUN-RPT032-014,2026-04-04,RPT032,Warning,9.3,Yes,704663,none
RUN-RPT032-015,2026-04-05,RPT032,Warning,10.1,Yes,464119,none
RUN-RPT032-016,2026-04-06,RPT032,Succeeded,17.9,Yes,22595,none
RUN-RPT032-017,2026-04-07,RPT032,Succeeded,74.8,No,679208,none
RUN-RPT032-018,2026-04-08,RPT032,Succeeded,86.0,No,671455,none
RUN-RPT032-019,2026-04-09,RPT032,Warning,90.7,No,362355,none
RUN-RPT032-020,2026-04-10,RPT032,Succeeded,26.2,Yes,586264,none
RUN-RPT032-021,2026-04-11,RPT032,Succeeded,50.2,Yes,419404,none
RUN-RPT032-022,2026-04-12,RPT032,Succeeded,22.3,Yes,840143,none
RUN-RPT032-023,2026-04-13,RPT032,Failed,22.3,No,348022,gateway timeout
RUN-RPT032-024,2026-04-14,RPT032,Succeeded,40.2,Yes,580292,none
RUN-RPT032-025,2026-04-15,RPT032,Succeeded,35.8,Yes,76810,none
RUN-RPT032-026,2026-04-16,RPT032,Succeeded,36.7,Yes,508854,none
RUN-RPT032-027,2026-04-17,RPT032,Warning,77.7,No,723153,none
RUN-RPT032-028,2026-04-18,RPT032,Succeeded,75.4,No,772506,none
RUN-RPT032-029,2026-04-19,RPT032,Succeeded,26.1,Yes,937853,none
RUN-RPT032-030,2026-04-20,RPT032,Succeeded,31.2,Yes,394288,none
RUN-RPT032-031,2026-04-21,RPT032,Succeeded,79.5,No,151353,none
RUN-RPT032-032,2026-04-22,RPT032,Failed,70.0,No,882881,source delay
RUN-RPT032-033,2026-04-23,RPT032,Succeeded,63.0,Yes,306199,none
RUN-RPT032-034,2026-04-24,RPT032,Succeeded,40.5,Yes,466602,none
RUN-RPT032-035,2026-04-25,RPT032,Succeeded,87.5,No,244774,none
RUN-RPT032-036,2026-04-26,RPT032,Warning,21.4,Yes,752168,none
RUN-RPT032-037,2026-04-27,RPT032,Warning,76.3,No,607043,none
RUN-RPT032-038,2026-04-28,RPT032,Succeeded,87.8,No,487839,none
RUN-RPT032-039,2026-04-29,RPT032,Succeeded,48.5,Yes,62084,none
RUN-RPT032-040,2026-04-30,RPT032,Succeeded,21.1,Yes,204822,none
RUN-RPT032-041,2026-05-01,RPT032,Warning,60.4,Yes,71722,none
RUN-RPT032-042,2026-05-02,RPT032,Succeeded,25.3,Yes,478259,none
RUN-RPT032-043,2026-05-03,RPT032,Succeeded,34.2,Yes,231475,none
RUN-RPT032-044,2026-05-04,RPT032,Succeeded,61.0,Yes,663555,none
RUN-RPT032-045,2026-05-05,RPT032,Succeeded,64.1,Yes,613058,none
RUN-RPT032-046,2026-05-06,RPT032,Succeeded,45.4,Yes,929877,none
RUN-RPT032-047,2026-05-07,RPT032,Warning,33.9,Yes,384943,none
RUN-RPT032-048,2026-05-08,RPT032,Succeeded,25.0,Yes,793146,none
RUN-RPT032-049,2026-05-09,RPT032,Succeeded,68.3,Yes,408943,none
RUN-RPT032-050,2026-05-10,RPT032,Succeeded,56.0,Yes,404043,none
RUN-RPT032-051,2026-05-11,RPT032,Failed,55.2,No,353140,source delay
RUN-RPT032-052,2026-05-12,RPT032,Succeeded,41.2,Yes,846137,none
RUN-RPT032-053,2026-05-13,RPT032,Warning,93.2,No,665358,none
RUN-RPT032-054,2026-05-14,RPT032,Warning,49.7,Yes,836996,none
RUN-RPT032-055,2026-05-15,RPT032,Succeeded,92.9,No,152980,none
RUN-RPT032-056,2026-05-16,RPT032,Succeeded,32.5,Yes,270367,none
RUN-RPT032-057,2026-05-17,RPT032,Succeeded,68.2,Yes,126679,none
RUN-RPT032-058,2026-05-18,RPT032,Succeeded,41.6,Yes,358153,none
RUN-RPT032-059,2026-05-19,RPT032,Failed,71.2,No,708972,gateway timeout
